TEST BATCH;INSTANCE;NUMBER CUSTOMERS;GAMMAT;DEVIATIONT;RUNTIME;RESULT;RESULT DESCRIPTION;INCUMBENT;BEST BOUND;MIP ABSOLUTE GAP;MIP RELATIVE GAP
B;RC101;25;10;0.5;1.12;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;662;662;0;0
B;RC101;25;255;0.1;0.42;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;604;604;1.13687E-13;0
B;RC101;25;255;0.25;0.19;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;604;604;0;0
B;RC101;25;255;0.5;0.09;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;662;662;2.27374E-13;0
B;RC102;25;0;0;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;572.3;564.830718;7.469281959;0.0129
B;RC102;25;1;0.1;1465.22;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;572.5;572.5;0;0
B;RC102;25;1;0.25;314.3;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;576.8;576.8;1.13687E-13;0
B;RC102;25;1;0.5;313.4;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;583.6;583.6;1.13687E-13;0
B;RC102;25;5;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;572.5;567.8127726;4.68722739;0.008
B;RC102;25;5;0.25;1964.5;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;579.8;579.8;1.13687E-13;0
B;RC102;25;5;0.5;88.98;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;584.2;584.2;0;0
B;RC102;25;10;0.1;3339.8;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;572.5;572.5;1.13687E-13;0
B;RC102;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;579.8;563.3853391;16.41466087;0.0283
B;RC102;25;10;0.5;116.8;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;584.2;584.2;1.13687E-13;0
B;RC102;25;255;0.1;251.32;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;572.5;572.5;1.13687E-13;0
B;RC102;25;255;0.25;199.53;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;579.8;579.8;0;0
B;RC102;25;255;0.5;52.46;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;584.2;584.2;1.13687E-13;0
B;RC103;25;0;0;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;543.8;461.7614041;82.03859589;0.1508
B;RC103;25;1;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;544.6;463.0385987;81.56140127;0.1497
B;RC103;25;1;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;563.1;463.3924426;99.70755742;0.1771
B;RC103;25;1;0.5;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;569.2;505.3740284;63.82597159;0.1121
B;RC103;25;5;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;548.2;453.1993896;95.0006104;0.1733
B;RC103;25;5;0.25;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;566.6;461.7136779;104.8863221;0.185
B;RC103;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;577.4;514.3520802;63.04791978;0.1091
B;RC103;25;10;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;547.7;446.3855902;101.3144098;0.185
B;RC103;25;10;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;566.4;452.9005061;113.4994939;0.2002
B;RC103;25;10;0.5;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;580.2;510.9461942;69.25380577;0.1193
B;RC103;25;255;0.1;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;545.6;463.6074098;81.99259017;0.1501
B;RC103;25;255;0.25;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;566.4;495.5346008;70.86539923;0.125
B;RC103;25;255;0.5;800.28;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;580.2;580.2;0;0
B;RC104;25;0;0;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;509;433.5150151;75.48498487;0.1481
B;RC104;25;1;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;517.1;431.3655553;85.73444469;0.1657
B;RC104;25;1;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;521.5;435.4165339;86.08346607;0.1649
B;RC104;25;1;0.5;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;559;443.7153843;115.2846157;0.2061
B;RC104;25;5;0.1;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;518;428.7906049;89.20939507;0.1722
B;RC104;25;5;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;526.6;433.8166667;92.78333333;0.176
B;RC104;25;5;0.5;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;590.7;444.0706161;146.6293839;0.2482
B;RC104;25;10;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;517.4;427.3161111;90.08388889;0.1739
B;RC104;25;10;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;542.6;430.9885649;111.6114351;0.2057
B;RC104;25;10;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;614.3;442.2702381;172.0297619;0.28
B;RC104;25;255;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;516;435.9913017;80.00869831;0.155
B;RC104;25;255;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;542.6;439.776096;102.823904;0.1895
B;RC104;25;255;0.5;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;580.6;451.8383604;128.7616396;0.2217
B;RC105;25;0;0;1718.98;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;618.5;618.5;0;0
B;RC105;25;1;0.1;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;618.6;605.46;13.14;0.0212
B;RC105;25;1;0.25;1069.51;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;622.4;622.4;1.13687E-13;0
B;RC105;25;1;0.5;0.01;INFEASIBLE;Model was proven to be infeasible.;;;;
B;RC105;25;5;0.1;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;619.2;590.4418812;28.75811878;0.0464
B;RC105;25;5;0.25;1969.44;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;622.4;622.4;0;0
B;RC105;25;5;0.5;0.01;INFEASIBLE;Model was proven to be infeasible.;;;;
B;RC105;25;10;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;619.2;586.9207612;32.27923876;0.052
B;RC105;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;622.4;598.8144863;23.58551368;0.0378
B;RC105;25;10;0.5;0.02;INFEASIBLE;Model was proven to be infeasible.;;;;
B;RC105;25;255;0.1;733.03;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;619.2;619.2;0;0
B;RC105;25;255;0.25;346.51;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;622.4;622.4;1.13687E-13;0
B;RC105;25;255;0.5;0;INFEASIBLE;Model was proven to be infeasible.;;;;
B;RC106;25;0;0;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;563.5;554.0726586;9.427341411;0.0167
B;RC106;25;1;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;563.5;547.9106352;15.58936483;0.0275
B;RC106;25;1;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;564.4;557.9565422;6.443457775;0.0113
B;RC106;25;1;0.5;646.65;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;564.4;564.4;0;0
B;RC106;25;5;0.1;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;563.5;548.0027452;15.49725482;0.0273
B;RC106;25;5;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;564.4;558.8967707;5.503229313;0.0097
B;RC106;25;5;0.5;228.12;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;564.4;564.4;1.13687E-13;0
B;RC106;25;10;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;563.5;538.2054454;25.29455464;0.0447
B;RC106;25;10;0.25;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;564.4;548.41178;15.98822001;0.0282
B;RC106;25;10;0.5;1323.17;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;564.4;564.4;1.13687E-13;0
B;RC106;25;255;0.1;2204.33;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;563.5;563.5;1.13687E-13;0
B;RC106;25;255;0.25;510.28;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;564.4;564.4;1.13687E-13;0
B;RC106;25;255;0.5;16.61;OPTIMAL;Model was solved to optimality (subject to tolerances), and an optimal solution is available.;564.4;564.4;0;0
B;RC107;25;0;0;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;428.3339761;33.26602386;0.0719
B;RC107;25;1;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;423.9565946;37.64340542;0.0815
B;RC107;25;1;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;428.5982055;33.00179448;0.0715
B;RC107;25;1;0.5;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;463.9;433.1847269;30.71527308;0.0662
B;RC107;25;5;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;423.9234403;37.67655972;0.0815
B;RC107;25;5;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;410.336467;51.26353302;0.1109
B;RC107;25;5;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;524;428.360179;95.63982098;0.1824
B;RC107;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;417.1011112;44.49888881;0.0962
B;RC107;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;423;38.6;0.0836
B;RC107;25;10;0.5;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;543.1;427.4511484;115.6488516;0.2129
B;RC107;25;255;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;425.5593976;36.04060236;0.078
B;RC107;25;255;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;461.6;413.6100563;47.98994368;0.1038
B;RC107;25;255;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;533.4;453.9384925;79.46150745;0.1489
B;RC108;25;0;0;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;493.3;447.9655849;45.33441507;0.0918
B;RC108;25;1;0.1;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;493.3;444.9;48.4;0.0981
B;RC108;25;1;0.25;3600.01;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;524.8;454.9347464;69.86525362;0.133
B;RC108;25;1;0.5;3600;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;525.6;446.9484848;78.65151515;0.1495
B;RC108;25;5;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;517.1;446.0140578;71.08594217;0.1373
B;RC108;25;5;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;527.3;449.4579538;77.84204619;0.1475
B;RC108;25;5;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;525.6;446.4680751;79.13192493;0.1505
B;RC108;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;511.4;443.6255351;67.77446489;0.1324
B;RC108;25;10;0.25;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;529.2;441.637624;87.56237601;0.1653
